event_id_MM252,start_time,end_time,duration_seconds,max_concentration,mean_concentration,num_measurements,date,sensor,event_id_MM261,event_id_MM262,event_id_MM263,event_id_MM264,event_id_MM256,event_id_MM211,event_id_CM861
214.0,2014-05-15 13:29:34,2014-05-15 13:29:45,11.0,0.8,0.7333333333333334,12,2014-05-15,MM252,,,,,,,
215.0,2014-05-15 13:47:15,2014-05-15 13:51:22,247.0,0.8,0.7068181818181818,88,2014-05-15,MM252,,,,,,,
216.0,2014-05-15 13:53:27,2014-05-15 13:54:10,43.0,0.7,0.6999999999999998,6,2014-05-15,MM252,,,,,,,
217.0,2014-05-15 13:56:33,2014-05-15 13:56:38,5.0,0.7,0.6999999999999998,6,2014-05-15,MM252,,,,,,,
218.0,2014-05-15 14:00:43,2014-05-15 14:02:42,119.0,0.7,0.7,16,2014-05-15,MM252,,,,,,,
219.0,2014-05-15 23:09:57,2014-05-15 23:10:00,3.0,0.7,0.7,4,2014-05-15,MM252,,,,,,,
220.0,2014-05-16 01:42:28,2014-05-16 01:42:29,1.0,0.7,0.7,2,2014-05-16,MM252,,,,,,,
221.0,2014-05-16 01:46:24,2014-05-16 01:46:37,13.0,0.7,0.7,14,2014-05-16,MM252,,,,,,,
222.0,2014-05-17 00:25:51,2014-05-17 00:26:02,11.0,0.7,0.6999999999999998,12,2014-05-17,MM252,,,,,,,
223.0,2014-05-17 00:29:05,2014-05-17 00:29:10,5.0,0.7,0.6999999999999998,6,2014-05-17,MM252,,,,,,,
224.0,2014-05-21 09:37:40,2014-05-21 09:39:55,135.0,2.2,1.8255319148936169,94,2014-05-21,MM252,,,,,,,
225.0,2014-05-22 12:53:15,2014-05-22 12:54:04,49.0,0.7,0.7,20,2014-05-22,MM252,,,,,,,
226.0,2014-05-23 16:40:59,2014-05-23 16:41:04,5.0,0.7,0.6999999999999998,6,2014-05-23,MM252,,,,,,,
227.0,2014-05-26 13:32:08,2014-05-26 13:39:05,417.0,0.9,0.7378378378378379,148,2014-05-26,MM252,,,,,,,
228.0,2014-05-26 14:08:54,2014-05-26 14:09:07,13.0,0.7,0.7,14,2014-05-26,MM252,,,,,,,
229.0,2014-05-26 14:33:04,2014-05-26 14:37:21,257.0,0.7,0.6999999999999998,48,2014-05-26,MM252,,,,,,,
230.0,2014-05-27 09:15:49,2014-05-27 09:17:06,77.0,30.0,8.95,72,2014-05-27,MM252,,,,,,,
231.0,2014-05-27 15:55:45,2014-05-27 15:55:48,3.0,0.7,0.7,4,2014-05-27,MM252,,,,,,,
232.0,2014-05-27 18:00:02,2014-05-27 18:00:09,7.0,0.8,0.75,8,2014-05-27,MM252,,,,,,,
233.0,2014-06-02 07:18:42,2014-06-02 07:20:25,103.0,2.2,2.0923076923076924,78,2014-06-02,MM252,,,,,,,
234.0,2014-06-03 17:57:58,2014-06-03 18:02:05,247.0,0.8,0.7120689655172413,116,2014-06-03,MM252,,,,,,,
235.0,2014-06-04 02:33:39,2014-06-04 02:35:02,83.0,0.8,0.7527777777777778,72,2014-06-04,MM252,,,,,,,
236.0,2014-06-04 02:47:57,2014-06-04 02:48:38,41.0,0.8,0.7375,32,2014-06-04,MM252,,,,,,,
237.0,2014-06-04 02:52:49,2014-06-04 03:05:18,749.0,1.1,0.8764940239043825,502,2014-06-04,MM252,,,,,,,
238.0,2014-06-04 03:07:49,2014-06-04 03:09:20,91.0,0.7,0.7,44,2014-06-04,MM252,,,,,,,
239.0,2014-06-04 03:14:27,2014-06-04 03:21:48,441.0,0.8,0.7058139534883721,172,2014-06-04,MM252,,,,,,,
240.0,2014-06-04 03:44:25,2014-06-04 03:46:08,103.0,0.7,0.7,8,2014-06-04,MM252,,,,,,,
241.0,2014-06-04 03:50:57,2014-06-04 03:52:30,93.0,0.7,0.6999999999999998,12,2014-06-04,MM252,,,,,,,
242.0,2014-06-04 05:33:35,2014-06-04 05:33:38,3.0,0.7,0.7,4,2014-06-04,MM252,,,,,,,
243.0,2014-06-04 05:35:39,2014-06-04 05:37:32,113.0,0.7,0.7,42,2014-06-04,MM252,,,,,,,
244.0,2014-06-04 08:20:43,2014-06-04 08:20:48,5.0,0.7,0.6999999999999998,6,2014-06-04,MM252,,,,,,,
245.0,2014-06-04 08:31:17,2014-06-04 08:37:40,383.0,0.9,0.7532467532467533,154,2014-06-04,MM252,,,,,,,
246.0,2014-06-04 09:10:07,2014-06-04 09:10:26,19.0,0.7,0.7,18,2014-06-04,MM252,,,,,,,
247.0,2014-06-04 10:08:35,2014-06-04 10:18:02,567.0,0.8,0.7115646258503401,294,2014-06-04,MM252,,,,,,,
248.0,2014-06-04 12:06:12,2014-06-04 12:06:21,9.0,0.7,0.7,10,2014-06-04,MM252,,,,,,,
249.0,2014-06-04 12:49:52,2014-06-04 12:49:55,3.0,0.7,0.7,4,2014-06-04,MM252,,,,,,,
250.0,2014-06-04 12:52:26,2014-06-04 12:52:51,25.0,0.8,0.7461538461538461,26,2014-06-04,MM252,,,,,,,
251.0,2014-06-04 13:35:21,2014-06-04 13:36:30,69.0,0.8,0.726086956521739,46,2014-06-04,MM252,,,,,,,
252.0,2014-06-04 13:45:57,2014-06-04 14:03:28,1051.0,1.2,0.8146171693735499,862,2014-06-04,MM252,,,,,,,
253.0,2014-06-04 15:04:09,2014-06-04 15:07:26,197.0,0.7,0.7,68,2014-06-04,MM252,,,,,,,
254.0,2014-06-04 15:32:34,2014-06-04 15:32:39,5.0,0.7,0.6999999999999998,6,2014-06-04,MM252,,,,,,,
255.0,2014-06-04 15:40:44,2014-06-04 15:42:45,121.0,1.0,0.8239130434782609,92,2014-06-04,MM252,,,,,,,
256.0,2014-06-04 15:51:31,2014-06-04 15:51:32,1.0,0.7,0.7,2,2014-06-04,MM252,,,,,,,
257.0,2014-06-04 16:36:29,2014-06-04 16:39:10,161.0,0.8,0.7212765957446808,94,2014-06-04,MM252,,,,,,,
258.0,2014-06-04 16:47:18,2014-06-04 16:49:41,143.0,0.8,0.72,80,2014-06-04,MM252,,,,,,,
259.0,2014-06-04 17:18:12,2014-06-04 17:20:25,133.0,0.9,0.7607142857142858,112,2014-06-04,MM252,,,,,,,
260.0,2014-06-04 18:07:28,2014-06-04 18:07:41,13.0,0.7,0.7,14,2014-06-04,MM252,,,,,,,
261.0,2014-06-04 18:20:34,2014-06-04 18:21:53,79.0,0.7,0.7,22,2014-06-04,MM252,,,,,,,
262.0,2014-06-04 18:44:46,2014-06-04 18:58:03,797.0,1.1,0.8215873015873016,630,2014-06-04,MM252,,,,,,,
263.0,2014-06-07 13:35:53,2014-06-07 13:37:48,115.0,0.9,0.75,96,2014-06-07,MM252,,,,,,,
264.0,2014-06-07 14:10:19,2014-06-07 14:12:12,113.0,0.7,0.7,30,2014-06-07,MM252,,,,,,,
265.0,2014-06-07 14:15:31,2014-06-07 14:15:50,19.0,0.7,0.7,16,2014-06-07,MM252,,,,,,,
266.0,2014-06-08 14:30:05,2014-06-08 14:32:52,167.0,0.7,0.7,66,2014-06-08,MM252,,,,,,,
267.0,2014-06-09 09:14:28,2014-06-09 09:15:07,39.0,0.7,0.7,20,2014-06-09,MM252,,,,,,,
268.0,2014-06-09 13:49:52,2014-06-09 13:49:59,7.0,0.7,0.7,8,2014-06-09,MM252,,,,,,,
269.0,2014-06-09 16:20:04,2014-06-09 16:20:39,35.0,0.8,0.7428571428571429,14,2014-06-09,MM252,,,,,,,
270.0,2014-06-09 17:12:42,2014-06-09 17:16:59,257.0,1.2,0.7926829268292683,164,2014-06-09,MM252,,,,,,,
271.0,2014-06-09 17:23:44,2014-06-09 17:26:55,191.0,1.1,0.8375,112,2014-06-09,MM252,,,,,,,
272.0,2014-06-09 17:34:28,2014-06-09 17:36:09,101.0,0.9,0.7526315789473684,76,2014-06-09,MM252,,,,,,,
273.0,2014-06-10 10:39:09,2014-06-10 10:39:48,39.0,2.2,2.005,40,2014-06-10,MM252,,,,,,,
274.0,2014-06-10 13:54:03,2014-06-10 14:03:26,563.0,0.9,0.7364197530864197,324,2014-06-10,MM252,,,,,,,
275.0,2014-06-10 16:45:23,2014-06-10 16:46:20,57.0,0.8,0.71875,32,2014-06-10,MM252,,,,,,,
276.0,2014-06-11 15:06:53,2014-06-11 15:07:22,29.0,0.7,0.7,28,2014-06-11,MM252,,,,,,,
277.0,2014-06-12 14:37:22,2014-06-12 14:38:11,49.0,0.7,0.7,18,2014-06-12,MM252,,,,,,,
278.0,2014-06-12 15:04:02,2014-06-12 15:07:15,193.0,0.7,0.7,116,2014-06-12,MM252,,,,,,,
279.0,2014-06-12 19:11:24,2014-06-12 19:11:35,11.0,0.7,0.7,10,2014-06-12,MM252,,,,,,,
280.0,2014-06-13 06:28:12,2014-06-13 06:29:36,84.0,0.8,0.7285714285714285,63,2014-06-13,MM252,,,,,,,
281.0,2014-06-13 06:38:17,2014-06-13 06:39:30,73.0,0.9,0.7357142857142857,56,2014-06-13,MM252,,,,,,,
282.0,2014-06-13 06:49:17,2014-06-13 06:51:04,107.0,0.7,0.7,34,2014-06-13,MM252,,,,,,,
283.0,2014-06-13 06:58:27,2014-06-13 07:00:32,125.0,1.0,0.8108108108108109,74,2014-06-13,MM252,,,,,,,
284.0,2014-06-13 07:32:05,2014-06-13 07:34:38,153.0,0.9,0.7787878787878788,132,2014-06-13,MM252,,,,,,,
285.0,2014-06-13 08:30:47,2014-06-13 08:30:58,11.0,0.8,0.75,8,2014-06-13,MM252,,,,,,,
286.0,2014-06-13 08:44:39,2014-06-13 08:50:46,367.0,0.8,0.7018518518518518,108,2014-06-13,MM252,,,,,,,
287.0,2014-06-13 09:23:15,2014-06-13 09:23:18,3.0,0.7,0.7,4,2014-06-13,MM252,,,,,,,
288.0,2014-06-13 11:04:06,2014-06-13 11:04:17,11.0,0.7,0.7,8,2014-06-13,MM252,,,,,,,
289.0,2014-06-13 11:18:10,2014-06-13 11:18:35,25.0,0.9,0.8153846153846154,26,2014-06-13,MM252,,,,,,,
290.0,2014-06-13 12:04:16,2014-06-13 12:33:27,1751.0,1.3,0.8171114599686028,1274,2014-06-13,MM252,,,,,,,
291.0,2014-06-13 12:39:08,2014-06-13 12:41:01,113.0,0.7,0.7,30,2014-06-13,MM252,,,,,,,
292.0,2014-06-13 12:44:00,2014-06-13 12:44:29,29.0,0.8,0.73,20,2014-06-13,MM252,,,,,,,
293.0,2014-06-13 12:47:54,2014-06-13 12:48:05,11.0,0.8,0.75,12,2014-06-13,MM252,,,,,,,
294.0,2014-06-13 13:23:06,2014-06-13 14:08:39,2733.0,1.4,0.8517102615694165,1988,2014-06-13,MM252,,,,,,,
295.0,2014-06-13 14:14:28,2014-06-13 14:14:59,31.0,0.8,0.7142857142857143,14,2014-06-13,MM252,,,,,,,
296.0,2014-06-13 14:17:46,2014-06-13 14:46:24,1718.0,1.6,0.8720309810671256,1162,2014-06-13,MM252,,,,,,,
297.0,2014-06-13 14:57:28,2014-06-13 15:08:40,672.0,1.1,0.8333333333333334,372,2014-06-13,MM252,,,,,,,
298.0,2014-06-13 15:10:45,2014-06-13 15:11:02,17.0,0.7,0.7,10,2014-06-13,MM252,,,,,,,
299.0,2014-06-13 15:14:55,2014-06-13 15:20:52,357.0,1.3,0.9042207792207793,308,2014-06-13,MM252,,,,,,,
300.0,2014-06-13 15:26:11,2014-06-13 15:34:28,497.0,1.6,1.065531914893617,470,2014-06-13,MM252,,,,,,,
301.0,2014-06-13 15:41:01,2014-06-13 15:44:02,181.0,0.8,0.7296874999999999,128,2014-06-13,MM252,,,,,,,
302.0,2014-06-13 15:51:53,2014-06-13 15:53:32,99.0,0.8,0.7133333333333333,30,2014-06-13,MM252,,,,,,,
303.0,2014-06-13 16:01:19,2014-06-13 16:02:20,61.0,0.8,0.726086956521739,46,2014-06-13,MM252,,,,,,,
304.0,2014-06-13 16:11:53,2014-06-13 16:12:14,21.0,0.7,0.7,22,2014-06-13,MM252,,,,,,,
305.0,2014-06-13 16:32:37,2014-06-13 16:38:42,365.0,0.9,0.7487603305785123,242,2014-06-13,MM252,,,,,,,
306.0,2014-06-13 16:49:07,2014-06-13 16:49:58,51.0,0.7,0.6999999999999998,24,2014-06-13,MM252,,,,,,,
307.0,2014-06-13 17:23:49,2014-06-13 17:25:48,119.0,0.9,0.7675,80,2014-06-13,MM252,,,,,,,
308.0,2014-06-13 17:36:09,2014-06-13 17:39:12,183.0,0.9,0.7653333333333333,150,2014-06-13,MM252,,,,,,,
309.0,2014-06-13 18:05:47,2014-06-13 18:07:24,97.0,0.8,0.7424999999999999,80,2014-06-13,MM252,,,,,,,
310.0,2014-06-13 22:27:05,2014-06-13 22:39:39,754.0,1.0,0.7876460767946578,599,2014-06-13,MM252,,,,,,,
311.0,2014-06-14 02:33:33,2014-06-14 02:36:26,173.0,0.8,0.7239999999999999,50,2014-06-14,MM252,,,,,,,
312.0,2014-06-14 03:16:49,2014-06-14 03:28:42,713.0,1.4,0.806896551724138,406,2014-06-14,MM252,,,,,,,
313.0,2014-06-14 03:33:47,2014-06-14 03:33:50,3.0,0.8,0.75,4,2014-06-14,MM252,,,,,,,
314.0,2014-06-15 14:35:23,2014-06-15 14:39:18,235.0,0.8,0.7177215189873417,158,2014-06-15,MM252,,,,,,,
315.0,2014-06-15 15:40:57,2014-06-15 15:40:58,1.0,0.7,0.7,2,2014-06-15,MM252,,,,,,,
316.0,2014-06-15 15:56:19,2014-06-15 16:02:48,389.0,0.9,0.7683453237410072,278,2014-06-15,MM252,,,,,,,
317.0,2014-06-15 18:28:49,2014-06-15 18:35:57,428.0,0.8,0.7074999999999999,80,2014-06-15,MM252,,,,,,,
318.0,2014-06-16 06:33:11,2014-06-16 06:34:50,99.0,1.0,0.7571428571428571,84,2014-06-16,MM252,,,,,,,
319.0,2014-06-16 06:43:47,2014-06-16 06:43:52,5.0,0.7,0.6999999999999998,6,2014-06-16,MM252,,,,,,,
320.0,2014-06-16 07:20:47,2014-06-16 07:24:08,201.0,0.7,0.7,54,2014-06-16,MM252,,,,,,,
321.0,2014-06-16 07:34:55,2014-06-16 07:35:18,23.0,0.7,0.6999999999999998,12,2014-06-16,MM252,,,,,,,
322.0,2014-06-16 08:01:09,2014-06-16 08:05:12,243.0,0.8,0.7258064516129032,62,2014-06-16,MM252,,,,,,,
323.0,2014-06-16 08:16:39,2014-06-16 08:16:42,3.0,0.7,0.7,4,2014-06-16,MM252,,,,,,,
324.0,2014-06-16 08:19:27,2014-06-16 08:24:40,313.0,1.0,0.7596774193548387,248,2014-06-16,MM252,,,,,,,
325.0,2014-06-16 09:02:55,2014-06-16 09:04:52,117.0,1.0,0.8068965517241379,58,2014-06-16,MM252,,,,,,,
326.0,2014-06-16 09:28:23,2014-06-16 09:29:14,51.0,0.7,0.7,18,2014-06-16,MM252,,,,,,,
327.0,2014-06-16 09:31:51,2014-06-16 09:32:44,53.0,1.0,0.8074074074074075,54,2014-06-16,MM252,,,,,,,
328.0,2014-06-16 10:14:57,2014-06-16 10:15:28,31.0,0.8,0.73125,32,2014-06-16,MM252,,,,,,,
329.0,2014-06-16 11:34:39,2014-06-16 11:38:04,205.0,0.8,0.7164179104477612,134,2014-06-16,MM252,,,,,,,
,2014-03-05 09:29:18,2014-03-05 09:30:31,73.0,30.0,10.743333333333334,60,2014-03-05,MM261,1.0,,,,,,
,2014-03-12 09:09:46,2014-03-12 09:11:49,123.0,2.2,1.7522727272727272,88,2014-03-12,MM261,2.0,,,,,,
,2014-03-19 07:56:16,2014-03-19 07:56:57,41.0,2.3,1.9952380952380953,42,2014-03-19,MM261,3.0,,,,,,
,2014-03-27 10:12:32,2014-03-27 10:14:39,127.0,2.2,1.721276595744681,94,2014-03-27,MM261,4.0,,,,,,
,2014-04-02 10:01:01,2014-04-02 10:02:26,85.0,30.0,14.637142857142855,70,2014-04-02,MM261,5.0,,,,,,
,2014-04-07 20:23:03,2014-04-07 20:23:28,25.0,2.2,1.9076923076923078,26,2014-04-07,MM261,6.0,,,,,,
,2014-04-16 10:28:31,2014-04-16 10:29:00,29.0,2.3,2.0733333333333333,30,2014-04-16,MM261,7.0,,,,,,
,2014-04-24 08:10:44,2014-04-24 08:12:57,133.0,2.2,1.7170212765957447,94,2014-04-24,MM261,8.0,,,,,,
,2014-04-26 13:05:05,2014-04-26 13:16:48,703.0,8.0,5.678994082840236,676,2014-04-26,MM261,9.0,,,,,,
,2014-04-28 08:45:01,2014-04-28 08:46:52,111.0,30.0,13.756410256410257,78,2014-04-28,MM261,10.0,,,,,,
,2014-05-07 09:00:52,2014-05-07 09:02:45,113.0,2.2,1.7825,80,2014-05-07,MM261,11.0,,,,,,
,2014-05-14 10:26:20,2014-05-14 10:27:35,75.0,2.3,2.0076923076923077,52,2014-05-14,MM261,12.0,,,,,,
,2014-05-21 09:23:10,2014-05-21 09:25:09,119.0,2.2,1.6377777777777778,90,2014-05-21,MM261,13.0,,,,,,
,2014-05-27 08:47:49,2014-05-27 08:48:50,61.0,30.0,11.984000000000002,50,2014-05-27,MM261,14.0,,,,,,
,2014-06-06 09:11:35,2014-06-06 09:13:28,113.0,2.2,1.4704545454545455,88,2014-06-06,MM261,15.0,,,,,,
,2014-06-10 09:07:06,2014-06-10 09:07:31,25.0,2.2,2.1,26,2014-06-10,MM261,16.0,,,,,,
,2014-03-05 09:23:14,2014-03-05 09:24:47,93.0,30.0,12.015789473684212,76,2014-03-05,MM262,,1.0,,,,,
,2014-03-12 09:06:18,2014-03-12 09:08:23,125.0,2.2,1.5619047619047621,84,2014-03-12,MM262,,2.0,,,,,
,2014-03-19 07:59:36,2014-03-19 08:00:15,39.0,2.2,1.9949999999999999,40,2014-03-19,MM262,,3.0,,,,,
,2014-03-26 22:47:15,2014-03-26 22:47:44,29.0,2.2,1.9333333333333333,30,2014-03-26,MM262,,4.0,,,,,
,2014-03-27 10:09:24,2014-03-27 10:11:15,111.0,2.2,1.5333333333333334,84,2014-03-27,MM262,,5.0,,,,,
,2014-04-02 10:03:31,2014-04-02 10:05:20,109.0,30.0,7.5549019607843135,102,2014-04-02,MM262,,6.0,,,,,
,2014-04-07 20:18:33,2014-04-07 20:19:08,35.0,2.3,1.9777777777777779,36,2014-04-07,MM262,,7.0,,,,,
,2014-04-11 07:37:55,2014-04-11 07:38:08,13.0,0.7,0.6999999999999998,12,2014-04-11,MM262,,8.0,,,,,
,2014-04-11 19:19:07,2014-04-11 19:19:18,11.0,0.8,0.7333333333333334,12,2014-04-11,MM262,,9.0,,,,,
,2014-04-12 08:19:51,2014-04-12 08:19:54,3.0,0.7,0.7,4,2014-04-12,MM262,,10.0,,,,,
,2014-04-12 08:30:51,2014-04-12 08:31:02,11.0,0.9,0.7999999999999999,12,2014-04-12,MM262,,11.0,,,,,
,2014-04-16 10:31:07,2014-04-16 10:32:40,93.0,2.2,1.4566666666666668,60,2014-04-16,MM262,,12.0,,,,,
,2014-04-18 10:24:52,2014-04-18 10:32:53,481.0,0.7,0.7,82,2014-04-18,MM262,,13.0,,,,,
,2014-04-18 10:37:20,2014-04-18 10:41:59,279.0,0.7,0.7,46,2014-04-18,MM262,,14.0,,,,,
,2014-04-18 10:49:10,2014-04-18 11:24:31,2121.0,1.4,0.7946428571428571,896,2014-04-18,MM262,,15.0,,,,,
,2014-04-24 08:14:38,2014-04-24 08:17:01,143.0,2.2,1.5148148148148148,108,2014-04-24,MM262,,16.0,,,,,
,2014-04-26 13:06:39,2014-04-26 13:09:04,145.0,1.0,0.7890410958904109,146,2014-04-26,MM262,,17.0,,,,,
,2014-04-26 13:11:33,2014-04-26 13:17:18,345.0,3.3,1.299421965317919,346,2014-04-26,MM262,,18.0,,,,,
,2014-04-28 08:39:16,2014-04-28 08:41:02,106.0,30.0,11.246666666666666,75,2014-04-28,MM262,,19.0,,,,,
,2014-05-07 08:56:38,2014-05-07 08:59:47,189.0,2.2,1.531818181818182,88,2014-05-07,MM262,,20.0,,,,,
,2014-05-14 10:30:16,2014-05-14 10:30:49,33.0,2.2,2.0411764705882356,34,2014-05-14,MM262,,21.0,,,,,
,2014-05-21 09:19:45,2014-05-21 09:21:53,128.0,2.2,1.4865979381443302,97,2014-05-21,MM262,,22.0,,,,,
,2014-05-27 08:43:27,2014-05-27 08:45:26,119.0,30.0,10.412765957446808,94,2014-05-27,MM262,,23.0,,,,,
,2014-06-06 09:08:09,2014-06-06 09:09:58,109.0,2.2,1.5609756097560976,82,2014-06-06,MM262,,24.0,,,,,
,2014-06-10 09:09:48,2014-06-10 09:10:25,37.0,2.3,2.1052631578947367,38,2014-06-10,MM262,,25.0,,,,,
,2014-03-04 08:49:18,2014-03-04 08:50:41,83.0,30.0,10.645945945945945,74,2014-03-04,MM263,,,1.0,,,,
,2014-03-06 16:57:00,2014-03-06 16:57:25,25.0,0.7,0.7,26,2014-03-06,MM263,,,2.0,,,,
,2014-03-06 18:47:02,2014-03-06 18:49:19,137.0,0.7,0.7,46,2014-03-06,MM263,,,3.0,,,,
,2014-03-06 19:41:22,2014-03-06 19:44:39,197.0,0.7,0.7,34,2014-03-06,MM263,,,4.0,,,,
,2014-03-06 19:50:04,2014-03-06 19:50:09,5.0,0.7,0.6999999999999998,6,2014-03-06,MM263,,,5.0,,,,
,2014-03-10 15:32:50,2014-03-10 15:43:09,619.0,0.9,0.7276018099547511,442,2014-03-10,MM263,,,6.0,,,,
,2014-03-10 16:31:56,2014-03-10 16:36:35,279.0,0.8,0.7096153846153845,208,2014-03-10,MM263,,,7.0,,,,
,2014-03-10 16:42:04,2014-03-10 16:42:47,43.0,0.7,0.7,28,2014-03-10,MM263,,,8.0,,,,
,2014-03-10 16:46:52,2014-03-10 16:48:17,85.0,0.7,0.7,22,2014-03-10,MM263,,,9.0,,,,
,2014-03-10 16:51:02,2014-03-10 16:51:21,19.0,0.7,0.6999999999999998,12,2014-03-10,MM263,,,10.0,,,,
,2014-03-10 17:23:26,2014-03-10 17:23:27,1.0,0.7,0.7,2,2014-03-10,MM263,,,11.0,,,,
,2014-03-10 19:04:50,2014-03-10 19:23:57,1147.0,0.9,0.7281578947368421,760,2014-03-10,MM263,,,12.0,,,,
,2014-03-11 03:31:11,2014-03-11 03:31:12,1.0,0.7,0.7,2,2014-03-11,MM263,,,13.0,,,,
,2014-03-11 06:19:51,2014-03-11 06:27:14,443.0,0.9,0.7253968253968254,126,2014-03-11,MM263,,,14.0,,,,
,2014-03-11 06:32:51,2014-03-11 06:33:26,35.0,1.0,0.8666666666666667,36,2014-03-11,MM263,,,15.0,,,,
,2014-03-11 06:36:21,2014-03-11 06:45:52,571.0,1.0,0.7340101522842639,394,2014-03-11,MM263,,,16.0,,,,
,2014-03-11 08:58:08,2014-03-11 08:59:57,109.0,0.7,0.7,44,2014-03-11,MM263,,,17.0,,,,
,2014-03-11 09:08:32,2014-03-11 09:11:13,161.0,0.7,0.7,124,2014-03-11,MM263,,,18.0,,,,
,2014-03-11 09:15:24,2014-03-11 09:19:09,225.0,2.2,1.3706666666666667,150,2014-03-11,MM263,,,19.0,,,,
,2014-03-11 15:17:56,2014-03-11 15:17:59,3.0,0.7,0.7,4,2014-03-11,MM263,,,20.0,,,,
,2014-03-11 15:31:02,2014-03-11 15:31:05,3.0,0.7,0.7,4,2014-03-11,MM263,,,21.0,,,,
,2014-03-11 15:37:42,2014-03-11 15:40:01,139.0,0.8,0.7208333333333333,48,2014-03-11,MM263,,,22.0,,,,
,2014-03-11 15:48:54,2014-03-11 15:50:27,93.0,0.7,0.7,20,2014-03-11,MM263,,,23.0,,,,
,2014-03-11 15:55:16,2014-03-11 15:55:35,19.0,0.7,0.7,10,2014-03-11,MM263,,,24.0,,,,
,2014-03-11 15:58:52,2014-03-11 16:00:49,117.0,0.7,0.7,14,2014-03-11,MM263,,,25.0,,,,
,2014-03-11 16:40:56,2014-03-11 16:41:03,7.0,0.7,0.7,8,2014-03-11,MM263,,,26.0,,,,
,2014-03-11 17:26:56,2014-03-11 17:27:01,5.0,0.7,0.6999999999999998,6,2014-03-11,MM263,,,27.0,,,,
,2014-03-11 18:53:30,2014-03-11 18:53:47,17.0,0.7,0.7,18,2014-03-11,MM263,,,28.0,,,,
,2014-03-11 19:19:28,2014-03-11 19:24:50,322.0,1.0,0.7530864197530864,162,2014-03-11,MM263,,,29.0,,,,
,2014-03-11 19:42:01,2014-03-11 19:56:38,877.0,1.2,0.8135384615384614,650,2014-03-11,MM263,,,30.0,,,,
,2014-03-11 20:01:15,2014-03-11 20:01:32,17.0,0.7,0.6999999999999998,12,2014-03-11,MM263,,,31.0,,,,
,2014-03-11 20:03:43,2014-03-11 20:04:54,71.0,0.7,0.7,10,2014-03-11,MM263,,,32.0,,,,
,2014-03-11 20:09:05,2014-03-11 20:10:26,81.0,0.7,0.7,18,2014-03-11,MM263,,,33.0,,,,
,2014-03-12 10:57:01,2014-03-12 11:00:40,219.0,0.9,0.7210526315789473,152,2014-03-12,MM263,,,34.0,,,,
,2014-03-12 11:04:21,2014-03-12 11:06:40,139.0,0.8,0.7136363636363636,44,2014-03-12,MM263,,,35.0,,,,
,2014-03-12 11:09:49,2014-03-12 11:11:16,87.0,0.7,0.7,18,2014-03-12,MM263,,,36.0,,,,
,2014-03-12 11:14:41,2014-03-12 11:14:44,3.0,0.7,0.7,4,2014-03-12,MM263,,,37.0,,,,
,2014-03-12 11:17:33,2014-03-12 11:18:06,33.0,0.7,0.7,8,2014-03-12,MM263,,,38.0,,,,
,2014-03-12 11:25:09,2014-03-12 11:25:14,5.0,0.7,0.6999999999999998,6,2014-03-12,MM263,,,39.0,,,,
,2014-03-12 11:30:09,2014-03-12 11:32:42,153.0,0.8,0.7130434782608696,46,2014-03-12,MM263,,,40.0,,,,
,2014-03-12 11:37:45,2014-03-12 11:47:12,567.0,0.7,0.7,100,2014-03-12,MM263,,,41.0,,,,
,2014-03-12 11:52:27,2014-03-12 14:44:39,10332.0,0.9,0.8088904622231212,9887,2014-03-12,MM263,,,42.0,,,,
,2014-03-12 14:47:28,2014-03-12 14:50:21,173.0,0.8,0.7130434782608696,46,2014-03-12,MM263,,,43.0,,,,
,2014-03-12 14:57:38,2014-03-12 15:00:01,143.0,0.8,0.7559999999999999,50,2014-03-12,MM263,,,44.0,,,,
,2014-03-12 15:02:26,2014-03-12 15:05:47,201.0,0.8,0.7045454545454546,88,2014-03-12,MM263,,,45.0,,,,
,2014-03-12 16:51:50,2014-03-12 16:52:07,17.0,0.7,0.7,14,2014-03-12,MM263,,,46.0,,,,
,2014-03-14 18:31:57,2014-03-14 18:36:52,295.0,0.7,0.7,152,2014-03-14,MM263,,,47.0,,,,
,2014-03-14 20:00:47,2014-03-14 20:03:36,169.0,0.7,0.7,142,2014-03-14,MM263,,,48.0,,,,
,2014-03-14 20:36:31,2014-03-14 20:36:48,17.0,0.7,0.6999999999999998,12,2014-03-14,MM263,,,49.0,,,,
,2014-03-14 20:47:55,2014-03-14 20:51:06,191.0,0.7,0.7,108,2014-03-14,MM263,,,50.0,,,,
,2014-03-14 21:12:31,2014-03-14 21:15:40,189.0,1.0,0.7825396825396825,126,2014-03-14,MM263,,,51.0,,,,
,2014-03-15 02:41:21,2014-03-15 02:41:24,3.0,0.7,0.7,4,2014-03-15,MM263,,,52.0,,,,
,2014-03-15 04:14:17,2014-03-15 04:15:44,87.0,0.7,0.7,40,2014-03-15,MM263,,,53.0,,,,
,2014-03-15 04:40:49,2014-03-15 04:41:38,49.0,0.8,0.732,50,2014-03-15,MM263,,,54.0,,,,
,2014-03-15 05:48:01,2014-03-15 05:49:40,99.0,0.9,0.7760869565217392,92,2014-03-15,MM263,,,55.0,,,,
,2014-03-15 05:55:31,2014-03-15 05:56:14,43.0,0.7,0.7,36,2014-03-15,MM263,,,56.0,,,,
